assembly_accession	access_url
GCF_958450345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/958/450/345/GCF_958450345.1_idCalVici1.1/GCF_958450345.1_idCalVici1.1_genomic.gff.gz
GCA_014706435.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Silurus_glanis/GCA_014706435.1/ensembl/geneset/2025_05/genes.gff3.gz
GCA_958449725.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Rosa_rugosa/GCA_958449725.1/ensembl/geneset/2024_02/genes.gff3.gz
GCA_946251945.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Acronicta_psi/GCA_946251945.1/ensembl/geneset/2023_04/genes.gff3.gz
GCA_038025125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/025/125/GCA_038025125.1_Pcit120373/GCA_038025125.1_Pcit120373_genomic.gff.gz
GCA_942486035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/942/486/035/GCA_942486035.1_PLOB_v1/GCA_942486035.1_PLOB_v1_genomic.gff.gz
GCA_002008065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/008/065/GCA_002008065.1_ASM200806v1/GCA_002008065.1_ASM200806v1_genomic.gff.gz
GCA_033170195.3	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Danio_rerio/GCA_033170195.3/ensembl/geneset/2025_12/genes.gff3.gz
GCA_900080155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/080/155/GCA_900080155.1_UBRO_v3/GCA_900080155.1_UBRO_v3_genomic.gff.gz
GCF_029169275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/169/275/GCF_029169275.1_AcerK_1.0/GCF_029169275.1_AcerK_1.0_genomic.gff.gz
GCF_004011695.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/695/GCF_004011695.2_ASM401169v2/GCF_004011695.2_ASM401169v2_genomic.gff.gz
GCA_056508025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/508/025/GCA_056508025.1_BCP1.0/GCA_056508025.1_BCP1.0_genomic.gff.gz
GCA_946251885.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cosmia_pyralina/GCA_946251885.1/braker/geneset/2023_02/genes.gff3.gz
GCA_963556145.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hygrocybe_punicea/GCA_963556145.1/ensembl/geneset/2024_12/genes.gff3.gz
GCA_949316215.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pyrausta_nigrata/GCA_949316215.1/ensembl/geneset/2023_07/genes.gff3.gz
GCF_030028575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/028/575/GCF_030028575.1_MMel_1.1/GCF_030028575.1_MMel_1.1_genomic.gff.gz
GCA_030553275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/553/275/GCA_030553275.1_ASM3055327v1/GCA_030553275.1_ASM3055327v1_genomic.gff.gz
GCA_030169165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/169/165/GCA_030169165.1_ASM3016916v1/GCA_030169165.1_ASM3016916v1_genomic.gff.gz
GCA_027123335.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Amphiprion_clarkii/GCA_027123335.1/ensembl/geneset/2024_02/genes.gff3.gz
GCA_030060715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/060/715/GCA_030060715.1_Pva_DTO032I3_2/GCA_030060715.1_Pva_DTO032I3_2_genomic.gff.gz
GCA_949125335.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/125/335/GCA_949125335.1_CLL_collapsed.nuclear_genome.ScRAP/GCA_949125335.1_CLL_collapsed.nuclear_genome.ScRAP_genomic.gff.gz
GCA_965637945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/637/945/GCA_965637945.1_SCKFAY2_assembly/GCA_965637945.1_SCKFAY2_assembly_genomic.gff.gz
GCA_041956525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/956/525/GCA_041956525.1_Rhipu1/GCA_041956525.1_Rhipu1_genomic.gff.gz
GCF_000820605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/605/GCF_000820605.1_S_brasiliensis_5110_v1/GCF_000820605.1_S_brasiliensis_5110_v1_genomic.gff.gz
GCA_004918655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/655/GCA_004918655.1_ASM491865v1/GCA_004918655.1_ASM491865v1_genomic.gff.gz
GCA_951230895.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Carpatolechia_fugitivella/GCA_951230895.1/ensembl/geneset/2023_07/genes.gff3.gz
GCA_047301235.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Sebastes_fasciatus/GCA_047301235.2/ensembl/geneset/2025_09/genes.gff3.gz
GCF_008065305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/065/305/GCF_008065305.1_ASM806530v1/GCF_008065305.1_ASM806530v1_genomic.gff.gz
GCF_021461395.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/461/395/GCF_021461395.2_iqSchAmer2.1/GCF_021461395.2_iqSchAmer2.1_genomic.gff.gz
GCA_025024155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/024/155/GCA_025024155.1_Mormul1/GCA_025024155.1_Mormul1_genomic.gff.gz
GCA_043304645.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Homo_sapiens/GCA_043304645.1/ensembl/geneset/2025_07/genes.gff3.gz
GCA_006232285.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gasterosteus_aculeatus/GCA_006232285.1/ensembl/geneset/2020_10/genes.gff3.gz
GCA_045866225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/866/225/GCA_045866225.1_RsolaniD138_1.0/GCA_045866225.1_RsolaniD138_1.0_genomic.gff.gz
GCA_947471745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/471/745/GCA_947471745.1_Genome_assembly_Closterium_sp._Naga37s-1/GCA_947471745.1_Genome_assembly_Closterium_sp._Naga37s-1_genomic.gff.gz
GCA_014898295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/295/GCA_014898295.1_ASM1489829v1/GCA_014898295.1_ASM1489829v1_genomic.gff.gz
GCA_056365555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/365/555/GCA_056365555.1_Bryopsis_sp._KO-2023_male_v1.0/GCA_056365555.1_Bryopsis_sp._KO-2023_male_v1.0_genomic.gff.gz
GCA_905332915.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hecatera_dysodea/GCA_905332915.2/ensembl/geneset/2022_03/genes.gff3.gz
GCF_007210705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/210/705/GCF_007210705.1_Tcal_SD_v2.1/GCF_007210705.1_Tcal_SD_v2.1_genomic.gff.gz
GCF_905237075.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/237/075/GCF_905237075.1_dlabrax2021/GCF_905237075.1_dlabrax2021_genomic.gff.gz
GCA_023344035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/344/035/GCA_023344035.1_EMB_PsiGuava_1.0/GCA_023344035.1_EMB_PsiGuava_1.0_genomic.gff.gz
GCF_000523455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/455/GCF_000523455.1_Cochliobolus_miyabeanus_v1.0/GCF_000523455.1_Cochliobolus_miyabeanus_v1.0_genomic.gff.gz
GCA_000743665.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/665/GCA_000743665.3_SPSU_Gcan_3/GCA_000743665.3_SPSU_Gcan_3_genomic.gff.gz
GCA_042258205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/258/205/GCA_042258205.1_ASM4225820v1/GCA_042258205.1_ASM4225820v1_genomic.gff.gz
GCA_009819705.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hippoglossus_hippoglossus/GCA_009819705.1/ensembl/geneset/2022_03/genes.gff3.gz
GCA_912999735.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Aporia_crataegi/GCA_912999735.1/ensembl/geneset/2021_11/genes.gff3.gz
GCF_024713975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/713/975/GCF_024713975.1_ASM2471397v2/GCF_024713975.1_ASM2471397v2_genomic.gff.gz
GCA_977970205.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/977/970/205/GCA_977970205.2_Microdochium_nivale_231047_genome_v2/GCA_977970205.2_Microdochium_nivale_231047_genome_v2_genomic.gff.gz
GCA_030864445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/864/445/GCA_030864445.1_ASM3086444v1/GCA_030864445.1_ASM3086444v1_genomic.gff.gz
GCA_013389965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/389/965/GCA_013389965.1_ASM1338996v1/GCA_013389965.1_ASM1338996v1_genomic.gff.gz
GCA_033220585.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/585/GCA_033220585.1_ASM3322058v1/GCA_033220585.1_ASM3322058v1_genomic.gff.gz
GCF_000497045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/497/045/GCF_000497045.1_PSEUBRA1/GCF_000497045.1_PSEUBRA1_genomic.gff.gz
GCA_049355405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/355/405/GCA_049355405.1_ASM4935540v1/GCA_049355405.1_ASM4935540v1_genomic.gff.gz
GCA_020617195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/617/195/GCA_020617195.1_AMFP15.2.pb/GCA_020617195.1_AMFP15.2.pb_genomic.gff.gz
GCA_949122555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/122/555/GCA_949122555.1_BTE_HP.nuclear_genome.ScRAP/GCA_949122555.1_BTE_HP.nuclear_genome.ScRAP_genomic.gff.gz
GCA_018296145.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Oncorhynchus_tshawytscha/GCA_018296145.1/ensembl/geneset/2023_03/genes.gff3.gz
GCA_000355655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/355/655/GCA_000355655.1_DendPond_male_1.0/GCA_000355655.1_DendPond_male_1.0_genomic.gff.gz
GCA_020570345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/570/345/GCA_020570345.1_ASM2057034v1/GCA_020570345.1_ASM2057034v1_genomic.gff.gz
GCA_000978225.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/225/GCA_000978225.2_Sc_YJM1549_v1/GCA_000978225.2_Sc_YJM1549_v1_genomic.gff.gz
GCA_051941405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/941/405/GCA_051941405.1_KEW_Sqsp/GCA_051941405.1_KEW_Sqsp_genomic.gff.gz
GCA_055878665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/878/665/GCA_055878665.1_TarvensevarAK34W_v1.0/GCA_055878665.1_TarvensevarAK34W_v1.0_genomic.gff.gz
GCA_033220385.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Triplophysa_yarkandensis/GCA_033220385.1/ensembl/geneset/2025_03/genes.gff3.gz
GCA_000238415.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Citrullus_lanatus/GCA_000238415.2/community/geneset/2025_06/genes.gff3.gz
GCA_035926955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/926/955/GCA_035926955.1_ASM3592695v1/GCA_035926955.1_ASM3592695v1_genomic.gff.gz
GCA_002873275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/873/275/GCA_002873275.1_ASM287327v1/GCA_002873275.1_ASM287327v1_genomic.gff.gz
GCA_964022785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/022/785/GCA_964022785.1_CPARSMI416/GCA_964022785.1_CPARSMI416_genomic.gff.gz
GCF_025177605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/177/605/GCF_025177605.1_USDA_Cmelo_AY_1.0/GCF_025177605.1_USDA_Cmelo_AY_1.0_genomic.gff.gz
GCF_948474715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/948/474/715/GCF_948474715.1_ilCydAmpl1.1/GCF_948474715.1_ilCydAmpl1.1_genomic.gff.gz
GCA_964199445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/199/445/GCA_964199445.1_RCC1615_v2/GCA_964199445.1_RCC1615_v2_genomic.gff.gz
GCA_033296685.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/296/685/GCA_033296685.1_Corin1/GCA_033296685.1_Corin1_genomic.gff.gz
GCF_021462225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/462/225/GCF_021462225.1_DD_fGirMul_XY1/GCF_021462225.1_DD_fGirMul_XY1_genomic.gff.gz
GCA_013399975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/975/GCA_013399975.1_ASM1339997v1/GCA_013399975.1_ASM1339997v1_genomic.gff.gz
GCA_964212035.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Myotis_nattereri/GCA_964212035.2/ensembl/geneset/2025_12/genes.gff3.gz
GCA_020745775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/745/775/GCA_020745775.1_bTheCae1.pri.cur/GCA_020745775.1_bTheCae1.pri.cur_genomic.gff.gz
GCF_002157705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/705/GCF_002157705.1_Pgonderi_assembly01/GCF_002157705.1_Pgonderi_assembly01_genomic.gff.gz
GCA_051313235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/313/235/GCA_051313235.1_HcG217B_UCSF3/GCA_051313235.1_HcG217B_UCSF3_genomic.gff.gz
GCA_020577795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/577/795/GCA_020577795.1_ASM2057779v1/GCA_020577795.1_ASM2057779v1_genomic.gff.gz
GCA_022315195.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Spodoptera_exigua/GCA_022315195.1/ensembl/geneset/2023_02/genes.gff3.gz
GCA_020568635.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/568/635/GCA_020568635.1_ASM2056863v1/GCA_020568635.1_ASM2056863v1_genomic.gff.gz
GCA_026229895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/895/GCA_026229895.1_ASM2622989v1/GCA_026229895.1_ASM2622989v1_genomic.gff.gz
GCF_900002385.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/002/385/GCF_900002385.2_GCA_900002385/GCF_900002385.2_GCA_900002385_genomic.gff.gz
GCA_014898435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/435/GCA_014898435.1_ASM1489843v1/GCA_014898435.1_ASM1489843v1_genomic.gff.gz
GCA_039096215.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/096/215/GCA_039096215.1_ASM3909621v1/GCA_039096215.1_ASM3909621v1_genomic.gff.gz
GCA_964340575.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Eupithecia_linariata/GCA_964340575.1/ensembl/geneset/2025_04/genes.gff3.gz
GCA_949783575.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hordeum_vulgare/GCA_949783575.1/community/geneset/2025_06/genes.gff3.gz
GCA_001433935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/433/935/GCA_001433935.1_IRGSP-1.0/GCA_001433935.1_IRGSP-1.0_genomic.gff.gz
GCA_001651445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/651/445/GCA_001651445.1_CMCC_F_T1i/GCA_001651445.1_CMCC_F_T1i_genomic.gff.gz
GCA_905221625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/221/625/GCA_905221625.1_Smic_CassKB8/GCA_905221625.1_Smic_CassKB8_genomic.gff.gz
GCA_964200655.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Filipendula_ulmaria/GCA_964200655.1/ensembl/geneset/2025_01/genes.gff3.gz
GCF_947623445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/623/445/GCF_947623445.1_kaClaLepa1.1/GCF_947623445.1_kaClaLepa1.1_genomic.gff.gz
GCA_046119115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/119/115/GCA_046119115.1_ASM4611911v1/GCA_046119115.1_ASM4611911v1_genomic.gff.gz
GCA_949820665.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Scrobipalpa_costella/GCA_949820665.1/braker/geneset/2023_09/genes.gff3.gz
GCA_905163555.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Notocelia_uddmanniana/GCA_905163555.1/braker/geneset/2022_03/genes.gff3.gz
GCA_029289565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/289/565/GCA_029289565.1_ASM2928956v1/GCA_029289565.1_ASM2928956v1_genomic.gff.gz
GCA_020499885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/499/885/GCA_020499885.1_ASM2049988v1/GCA_020499885.1_ASM2049988v1_genomic.gff.gz
GCA_026936395.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Plectropomus_leopardus/GCA_026936395.1/ensembl/geneset/2024_04/genes.gff3.gz
GCA_947462355.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Caradrina_kadenii/GCA_947462355.1/ensembl/geneset/2023_02/genes.gff3.gz
GCF_028751815.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/751/815/GCF_028751815.1_IMPLAD_Smil_shh/GCF_028751815.1_IMPLAD_Smil_shh_genomic.gff.gz
GCA_000170995.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/995/GCA_000170995.2_TRIVI_v2.0/GCA_000170995.2_TRIVI_v2.0_genomic.gff.gz
GCA_019649035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/649/035/GCA_019649035.1_Ema_v1/GCA_019649035.1_Ema_v1_genomic.gff.gz
GCA_019207285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/207/285/GCA_019207285.1_ASM1920728v1/GCA_019207285.1_ASM1920728v1_genomic.gff.gz
GCA_001664025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/664/025/GCA_001664025.1_Hanva1_1/GCA_001664025.1_Hanva1_1_genomic.gff.gz
GCA_013201785.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/201/785/GCA_013201785.1_ASM1320178v1/GCA_013201785.1_ASM1320178v1_genomic.gff.gz
GCF_000187425.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/425/GCF_000187425.2_MAA_2.0/GCF_000187425.2_MAA_2.0_genomic.gff.gz
GCA_036323735.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Rattus_norvegicus/GCA_036323735.1/ensembl/geneset/2024_03/genes.gff3.gz
GCA_050403285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/403/285/GCA_050403285.1_S_blumeae_JCM10212v1/GCA_050403285.1_S_blumeae_JCM10212v1_genomic.gff.gz
GCA_910589255.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Tinea_semifulvella/GCA_910589255.1/ensembl/geneset/2021_11/genes.gff3.gz
GCA_900106125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/106/125/GCA_900106125.1_PYCC_4715_assembly/GCA_900106125.1_PYCC_4715_assembly_genomic.gff.gz
GCF_019924925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/924/925/GCF_019924925.1_HZGC01/GCF_019924925.1_HZGC01_genomic.gff.gz
GCA_000337975.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Falco_cherrug/GCA_000337975.1/ensembl/geneset/2020_07/genes.gff3.gz
GCA_932364175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/932/364/175/GCA_932364175.1_Eruca_sativa/GCA_932364175.1_Eruca_sativa_genomic.gff.gz
GCA_910589755.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Avena_longiglumis/GCA_910589755.1/community/geneset/2025_05/genes.gff3.gz
GCA_034619465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/619/465/GCA_034619465.1_bLepDis1.hap2/GCA_034619465.1_bLepDis1.hap2_genomic.gff.gz
GCA_958450365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/958/450/365/GCA_958450365.1_M.belari_Hybrid_genome_bis/GCA_958450365.1_M.belari_Hybrid_genome_bis_genomic.gff.gz
GCA_963583965.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Nomada_ferruginata/GCA_963583965.1/ensembl/geneset/2024_04/genes.gff3.gz
GCA_056320445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/320/445/GCA_056320445.1_ASM5632044v1/GCA_056320445.1_ASM5632044v1_genomic.gff.gz
GCF_044704955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/704/955/GCF_044704955.1_sPriJap1.hap1/GCF_044704955.1_sPriJap1.hap1_genomic.gff.gz
GCF_003019875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/875/GCF_003019875.1_Amore1/GCF_003019875.1_Amore1_genomic.gff.gz
GCA_932274075.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Diarsia_rubi/GCA_932274075.1/braker/geneset/2022_06/genes.gff3.gz
GCA_965178055.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hirudo_verbana/GCA_965178055.1/ensembl/geneset/2025_07/genes.gff3.gz
GCA_056847425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/847/425/GCA_056847425.1_UMB_LProlif483_1.0/GCA_056847425.1_UMB_LProlif483_1.0_genomic.gff.gz
GCA_024663515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/663/515/GCA_024663515.1_Piscro1/GCA_024663515.1_Piscro1_genomic.gff.gz
GCA_000611955.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Stegodyphus_mimosarum/GCA_000611955.2/community/geneset/2015_10/genes.gff3.gz
GCA_020499505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/499/505/GCA_020499505.1_ASM2049950v1/GCA_020499505.1_ASM2049950v1_genomic.gff.gz
GCA_024865645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/865/645/GCA_024865645.1_FO09_002/GCA_024865645.1_FO09_002_genomic.gff.gz
GCA_965638005.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/638/005/GCA_965638005.1_NCETHSTR985_assembly/GCA_965638005.1_NCETHSTR985_assembly_genomic.gff.gz
GCA_902686455.2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Sciurus_vulgaris/GCA_902686455.2/ensembl/geneset/2020_12/genes.gff3.gz
GCA_000976485.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/485/GCA_000976485.2_Sc_YJM978_v1/GCA_000976485.2_Sc_YJM978_v1_genomic.gff.gz
GCA_918317495.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Synanthedon_vespiformis/GCA_918317495.1/braker/geneset/2022_09/genes.gff3.gz
GCA_948099385.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/099/385/GCA_948099385.2_Fh240107Braker/GCA_948099385.2_Fh240107Braker_genomic.gff.gz
GCA_964265115.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Malpolon_monspessulanus/GCA_964265115.1/ensembl/geneset/2024_12/genes.gff3.gz
GCA_008636005.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/636/005/GCA_008636005.1_SGA_v2.0/GCA_008636005.1_SGA_v2.0_genomic.gff.gz
GCA_046254935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/254/935/GCA_046254935.1_ASM4625493v1/GCA_046254935.1_ASM4625493v1_genomic.gff.gz
GCA_000313135.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Acanthamoeba_castellanii_str_neff/GCA_000313135.1/community/geneset/2025_06/genes.gff3.gz
GCA_027600645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/600/645/GCA_027600645.1_ASM2760064v1/GCA_027600645.1_ASM2760064v1_genomic.gff.gz
GCA_947359385.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Chesias_legatella/GCA_947359385.1/braker/geneset/2023_02/genes.gff3.gz
GCA_033032245.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Poecilia_picta/GCA_033032245.1/ensembl/geneset/2024_05/genes.gff3.gz
GCA_008704415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/704/415/GCA_008704415.1_Sphbr2/GCA_008704415.1_Sphbr2_genomic.gff.gz
GCA_964258925.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Bolosoma_cyanae/GCA_964258925.1/ensembl/geneset/2025_03/genes.gff3.gz
GCA_963926505.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Russula_olivacea/GCA_963926505.1/ensembl/geneset/2025_09/genes.gff3.gz
GCF_004022145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/022/145/GCF_004022145.1_Paevar1/GCF_004022145.1_Paevar1_genomic.gff.gz
GCA_947311295.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Avena_sativa/GCA_947311295.1/community/geneset/2023_10/genes.gff3.gz
GCA_001275765.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/275/765/GCA_001275765.2_ASM127576v2/GCA_001275765.2_ASM127576v2_genomic.gff.gz
GCA_000688575.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cavia_aperea/GCA_000688575.1/ensembl/geneset/2017_02/genes.gff3.gz
GCA_964619385.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Echinaster_sepositus/GCA_964619385.1/ensembl/geneset/2025_03/genes.gff3.gz
GCA_019721275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/721/275/GCA_019721275.1_ucr_EpNi_1.0/GCA_019721275.1_ucr_EpNi_1.0_genomic.gff.gz
GCF_016906535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_genomic.gff.gz
GCF_905171775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/171/775/GCF_905171775.1_aRanTem1.1/GCF_905171775.1_aRanTem1.1_genomic.gff.gz
GCF_023757985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/757/985/GCF_023757985.1_ASM2375798v1/GCF_023757985.1_ASM2375798v1_genomic.gff.gz
GCA_965214385.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Acropora_loripes/GCA_965214385.1/ensembl/geneset/2025_03/genes.gff3.gz
GCA_905163595.1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cosmia_trapezina/GCA_905163595.1/braker/geneset/2022_04/genes.gff3.gz
